metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2964,66.61099865047234,61.0,30.81983880889946,10.0,28.0,46.0,80.0,124.0,252.0,1.5326363678483845,3.970898636429099,0.0
当天AQI排名,2964,178.1440620782726,179.0,90.52973340812328,1.0,28.0,108.0,250.0,324.0,364.0,-0.02971360068326347,-0.9283228991375441,0.0
PM2.5,2964,41.90384615384615,36.0,25.789953464104567,3.0,13.0,24.0,52.0,93.0,201.0,1.6847953631611998,4.153859981924256,0.0
PM10,2964,65.20647773279352,59.0,34.79299778857234,4.0,21.0,40.0,84.0,133.0,247.0,1.1397542273409853,1.8012272423918487,0.0
So2,2964,18.90080971659919,13.0,14.636544332210333,3.0,6.0,8.0,25.0,47.0,108.0,1.6771219585821255,3.127759855436807,0.0
No2,2964,26.520242914979757,24.0,12.053959364323669,5.0,11.0,17.0,33.0,51.0,80.0,0.9791603788843055,0.8457377371402579,0.0
Co,2964,0.72472334682861,0.69,0.2227882049255127,0.21,0.44,0.57,0.83,1.16,1.85,1.1137766295467222,1.8264544846085933,0.0
O3,2964,58.53812415654521,56.0,28.34221881792051,2.0,18.0,37.0,76.0,109.84999999999991,209.0,0.671749792813138,0.5650473221477248,0.0
