质量等级,count,rate
优,1700,0.6533435818601077
良,723,0.2778631821675634
轻度污染,121,0.04650269023827825
中度污染,29,0.011145272867025366
重度污染,18,0.006917755572636433
严重污染,11,0.004227517294388932
