metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2964,70.61740890688259,58.0,45.83965266995288,11.0,26.0,42.0,82.0,162.0,428.0,2.364421981318057,8.08174124416681,0.0
当天AQI排名,2964,167.21457489878543,157.0,98.74944264826354,2.0,27.0,84.0,248.25,339.0,445.0,0.2846961199734799,-1.0305280088462785,0.0
PM2.5,2964,43.36099865047233,30.0,42.43014441877271,2.0,10.0,18.0,52.0,123.0,650.0,3.7522968609024514,27.41515377535186,0.0
PM10,2964,70.70479082321188,56.0,56.35058132965245,4.0,21.0,37.0,86.0,170.0,831.0,4.060684113002756,33.95481999196487,0.0
So2,2964,16.967611336032387,12.0,13.491899429488093,3.0,5.0,8.0,21.0,44.0,116.0,2.357050970319386,7.6889103346044205,0.0
No2,2964,26.756410256410255,24.0,12.090977664046457,6.0,12.0,18.0,32.0,50.0,100.0,1.3935738078537598,2.9289926981367564,0.0
Co,2964,0.8643859649122807,0.76,0.38463274665526803,0.3,0.48,0.62,0.97,1.66,3.71,2.1907953829060753,6.575172896125016,0.0
O3,2964,65.51551956815115,62.0,26.437033402019882,9.0,31.0,46.0,80.0,114.0,221.0,1.0907787088298915,2.1492518278676833,0.0
