质量等级,count,rate
良,1574,0.5198150594451784
优,1115,0.3682298546895641
轻度污染,274,0.0904887714663144
中度污染,47,0.015521796565389696
重度污染,13,0.0042932628797886395
严重污染,5,0.0016512549537648614
