metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2594,42.88010794140324,40.0,20.15429982926943,11.0,20.0,27.0,54.0,76.0,267.0,2.1086819648865776,12.128193214968782,0.0
当天AQI排名,2594,90.71202775636084,71.0,74.28626290529265,1.0,9.0,33.0,129.0,243.0,367.0,1.203737113022828,1.1719592951413205,0.0
PM2.5,2594,15.379722436391672,13.0,11.078915699716834,0.0,4.0,8.0,20.0,35.0,164.0,2.948507152741874,21.10290671217704,0.0
PM10,2594,36.66730917501928,28.0,29.78476516526343,0.0,8.0,17.0,49.0,92.0,373.0,2.6402016002137083,14.470721982028707,0.0
So2,2594,7.123747108712413,7.0,4.039778929342232,0.0,3.0,5.0,8.0,11.0,44.0,5.314850532876509,40.946957970380026,0.0
No2,2594,14.83153430994603,13.0,8.662221670149197,0.0,4.0,9.0,19.0,31.0,71.0,1.3401638167935699,2.940182947523734,0.0
Co,2594,0.9385196607555898,0.74,0.5962266344056946,0.0,0.42,0.59,1.08,2.2,5.24,2.4066603518149794,7.944092153815352,0.0
O3,2594,62.707787201233614,60.0,21.225766588216246,0.0,33.0,47.0,77.0,102.0,155.0,0.5436845397146678,-0.014220599173346837,0.0
