质量等级,count,rate
良,1491,0.5741239892183289
轻度污染,453,0.17443203696572968
优,431,0.1659607239122064
中度污染,148,0.05698883326915672
重度污染,48,0.018482864844050827
严重污染,26,0.010011551790527531
