质量等级,count,rate
良,1543,0.5400770038501925
优,787,0.27546377318865944
轻度污染,390,0.13650682534126707
中度污染,81,0.028351417570878543
重度污染,36,0.012600630031501575
严重污染,20,0.007000350017500875
