质量等级,count,rate
良,1497,0.5052311846101923
轻度污染,621,0.20958488018899762
优,295,0.09956125548430644
中度污染,225,0.07593655079311509
严重污染,219,0.07391157610529868
重度污染,106,0.03577455281808977
