质量等级,count,rate
良,1535,0.5069352708058125
轻度污染,798,0.26354029062087186
中度污染,264,0.08718626155878467
优,238,0.0785997357992074
重度污染,120,0.03963011889035667
严重污染,73,0.024108322324966975
