质量等级,count,rate
良,1502,0.5257262863143157
优,760,0.26601330066503326
轻度污染,428,0.14980749037451874
中度污染,115,0.04025201260063003
重度污染,32,0.0112005600280014
严重污染,20,0.007000350017500875
