质量等级,count,rate
良,1496,0.5232598810772997
优,910,0.31829310947883876
轻度污染,366,0.12801678908709338
中度污染,62,0.02168590416229451
重度污染,20,0.006995452955578874
严重污染,5,0.0017488632388947185
