质量等级,count,rate
良,1815,0.6123481781376519
优,609,0.2054655870445344
轻度污染,377,0.12719298245614036
中度污染,88,0.029689608636977057
重度污染,41,0.013832658569500675
严重污染,34,0.011470985155195682
