metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,30.0,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,,,0.0
当天AQI排名,1,13.0,13.0,,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0
PM2.5,1,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,,,0.0
PM10,1,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0
So2,1,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,0.0
No2,1,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,,,0.0
Co,1,0.4,0.4,,0.4,0.4,0.4,0.4,0.4,0.4,,,0.0
O3,1,87.0,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,,,0.0
