metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2963,61.71245359433007,52.0,35.4355317587748,12.0,26.0,39.0,72.0,132.0,327.0,2.254146776963082,7.79711752484925,0.0
当天AQI排名,2963,142.04859939250758,129.0,86.1734213205889,2.0,22.099999999999994,72.0,204.5,301.9000000000001,365.0,0.4921549865278352,-0.6231466373686545,0.0
PM2.5,2963,37.10124873439082,28.0,30.384213231546855,4.0,10.0,17.0,46.0,96.90000000000009,282.0,2.464603419208189,9.399414183578502,0.0
PM10,2963,64.9014512318596,53.0,40.92699163239608,10.0,23.0,37.0,80.5,146.0,381.0,2.032324034841599,6.646311953416706,0.0
So2,2963,12.469456631792102,8.0,12.915844393721885,1.0,2.0,4.0,16.0,41.0,94.0,2.0761784588574046,4.849420252764345,0.0
No2,2963,24.52581842726966,22.0,11.789121304166237,3.0,10.0,16.0,30.0,49.0,85.0,1.1854302150592975,1.5728635086941312,0.0
Co,2963,0.629497131285859,0.5,0.3936595520482689,0.14,0.27,0.37,0.75,1.42,2.99,2.087527433793786,5.575264528434566,0.0
O3,2963,49.05028687141411,48.0,20.73464635593753,2.0,19.0,33.0,62.0,83.0,158.0,0.5924790189044016,0.6910905149227955,0.0
