metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,71.66564181398924,65.5,31.79251450601556,12.0,31.0,51.0,85.0,132.94999999999982,275.0,1.570330952801687,4.4274072059598755,0.0
当天AQI排名,2602,219.90046118370483,225.0,74.11907670435325,4.0,89.05000000000001,168.0,277.0,334.0,396.0,-0.3211257742226532,-0.46070645850992387,0.0
PM2.5,2602,46.97386625672559,41.0,26.989626091041053,2.0,15.0,28.0,59.0,99.0,224.0,1.5975535983000446,4.322873351870957,0.0
PM10,2602,78.076095311299,71.0,39.026213516769744,7.0,29.0,50.0,97.0,148.0,300.0,1.3305547404916962,3.010448221286116,0.0
So2,2602,15.097232897770946,13.0,9.296318099669987,2.0,5.0,9.0,18.0,32.0,115.0,2.5081347032875874,12.28261871071275,0.0
No2,2602,31.30860876249039,29.0,13.251873235066146,6.0,15.0,22.0,38.0,58.0,101.0,1.1070326992951447,1.4535392102640987,0.0
Co,2602,1.2038854727132975,1.12,0.40874354691858644,0.43,0.72,0.93,1.37,2.019499999999998,3.45,1.5380731733622177,3.416481219615169,0.0
O3,2602,57.7521137586472,55.0,28.988994938045067,2.0,14.0,36.0,77.0,108.0,176.0,0.4311796507940715,-0.0873850585712308,0.0
