metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,40.0,40.0,,40.0,40.0,40.0,40.0,40.0,40.0,,,0.0
当天AQI排名,1,45.0,45.0,,45.0,45.0,45.0,45.0,45.0,45.0,,,0.0
PM2.5,1,23.0,23.0,,23.0,23.0,23.0,23.0,23.0,23.0,,,0.0
PM10,1,36.0,36.0,,36.0,36.0,36.0,36.0,36.0,36.0,,,0.0
So2,1,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,,,0.0
No2,1,24.0,24.0,,24.0,24.0,24.0,24.0,24.0,24.0,,,0.0
Co,1,0.54,0.54,,0.54,0.54,0.54,0.54,0.54,0.54,,,0.0
O3,1,63.0,63.0,,63.0,63.0,63.0,63.0,63.0,63.0,,,0.0
