metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,51.739431206764024,47.0,25.177351202898052,9.0,20.0,34.0,64.0,98.94999999999982,220.0,1.5208968281658481,4.390874646503329,0.0
当天AQI排名,2602,134.5380476556495,126.0,89.22179839714246,1.0,11.0,57.0,197.0,296.9499999999998,557.0,0.4472187885759669,-0.5666235522467638,0.0
PM2.5,2602,31.051498847040737,26.0,21.06157190918695,1.0,8.0,16.0,41.0,71.94999999999982,170.0,1.647218364661522,4.35937254299987,0.0
PM10,2602,49.648731744811684,44.0,27.10777712160707,2.0,15.0,30.0,66.0,101.0,195.0,1.0486949832544503,1.4254665036248433,0.0
So2,2602,8.411990776325903,7.0,4.937609430175626,1.0,3.0,5.0,10.0,18.0,54.0,2.315288570318056,9.518010318787688,0.0
No2,2602,16.343197540353575,15.0,7.6578236096272505,3.0,7.0,11.0,20.0,32.0,51.0,1.2643103405103948,1.8871752119063512,0.0
Co,2602,0.7747309761721753,0.75,0.22152842050889143,0.13,0.45,0.61,0.9,1.17,1.92,0.7790164579716992,1.0599810332283743,0.0
O3,2602,51.770561106840894,50.0,20.2917212280354,2.0,20.05000000000001,37.0,65.0,87.0,154.0,0.38252168741270715,0.24447338942215158,0.0
