质量等级,count,rate
良,1455,0.5594002306805075
优,869,0.33410226835832374
轻度污染,193,0.07420222991157248
中度污染,54,0.020761245674740483
严重污染,17,0.006535947712418301
重度污染,13,0.004998077662437524
