质量等级,count,rate
良,1441,0.47589167767503304
优,1007,0.33256274768824307
轻度污染,359,0.11856010568031704
中度污染,140,0.046235138705416116
严重污染,49,0.01618229854689564
重度污染,32,0.010568031704095112
