metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,50.45465026902383,46.0,25.60480380675116,9.0,19.0,33.0,62.0,101.0,221.0,1.4653402676814926,3.526140952012989,0.0
当天AQI排名,2602,127.62913143735588,114.0,90.07288499027754,1.0,7.0,51.0,193.0,291.0,469.0,0.4927472245255145,-0.6886446769432433,0.0
PM2.5,2602,30.252113758647194,25.0,21.32319011111014,1.0,7.0,15.0,40.0,73.0,160.0,1.5776389888427105,3.367993883292499,0.0
PM10,2602,50.38316679477325,44.0,29.845243430777614,5.0,14.0,30.0,65.0,108.94999999999982,270.0,1.3392569754791044,2.8666095322979084,0.0
So2,2602,9.309761721752498,7.0,7.989620622902811,1.0,4.0,6.0,9.0,23.0,81.0,4.272235483667998,22.465858527746473,0.0
No2,2602,19.40238278247502,17.0,8.532492236760392,5.0,9.0,14.0,23.0,36.0,62.0,1.3172443993015948,2.0030354995154065,0.0
Co,2602,0.864358186010761,0.79,0.28253247163489026,0.39,0.57,0.67,0.98,1.4294999999999982,4.03,2.0630987146172397,9.763538155084959,0.0
O3,2602,42.776325903151424,41.0,17.515147743894147,6.0,16.0,30.0,54.0,73.0,164.0,0.6175913461873672,0.964880855335422,0.0
