质量等级,count,rate
良,1248,0.44924406047516197
优,1016,0.36573074154067675
轻度污染,348,0.12526997840172785
中度污染,109,0.03923686105111591
重度污染,39,0.014038876889848811
严重污染,18,0.0064794816414686825
