质量等级,count,rate
优,1430,0.5005250262513126
良,1229,0.4301715085754288
轻度污染,155,0.054252712635631785
中度污染,29,0.010150507525376268
重度污染,10,0.0035001750087504373
严重污染,4,0.001400070003500175
