质量等级,count,rate
良,1687,0.5589794565937707
轻度污染,625,0.207090788601723
优,362,0.11994698475811796
中度污染,168,0.055666003976143144
严重污染,90,0.02982107355864811
重度污染,86,0.028495692511597084
