metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,38.41544965411222,36.0,15.595323322842182,9.0,18.0,27.0,47.0,64.94999999999982,221.0,1.4707232081177608,8.406944041791927,0.0
当天AQI排名,2602,68.81898539584935,56.0,56.92810220357224,1.0,4.0,24.0,101.0,180.94999999999982,343.0,1.2178129618207438,1.6047551557079798,0.0
PM2.5,2602,21.050345887778633,19.0,12.454614332887658,2.0,6.0,12.0,28.0,43.0,184.0,1.9905582517493468,13.242357491851667,0.0
PM10,2602,32.90199846272098,30.0,16.316906854297073,3.0,11.0,21.0,42.0,62.0,127.0,1.1285806870972017,2.1763702112340155,0.0
So2,2602,7.903535741737126,6.0,4.586172968352376,2.0,4.0,5.0,9.0,18.0,43.0,1.9506713043561354,4.851865079339621,0.0
No2,2602,13.59761721752498,12.0,6.177426170298126,3.0,6.0,9.0,17.0,25.0,41.0,1.1310900146739744,1.3563789346515058,0.0
Co,2602,0.7124942352036895,0.655,0.24138323068823264,0.2,0.4305000000000001,0.56,0.81,1.2,1.99,1.6183372735119164,3.680726791389824,0.0
O3,2602,53.58032282859339,51.0,19.714101422526582,5.0,25.0,39.0,66.0,90.0,134.0,0.5479628238383389,0.13939623139710067,0.0
