质量等级,count,rate
良,1356,0.47429171038824763
优,1293,0.4522560335781742
轻度污染,165,0.05771248688352571
中度污染,27,0.00944386149003148
重度污染,11,0.0038474991255683807
严重污染,7,0.002448408534452606
