质量等级,count,rate
优,1908,0.6303270564915758
良,980,0.32375289065080937
轻度污染,121,0.039973571192599935
中度污染,15,0.004955401387512388
严重污染,2,0.0006607201850016518
重度污染,1,0.0003303600925008259
