质量等级,count,rate
良,1202,0.4619523443504996
优,1031,0.3962336664104535
轻度污染,277,0.106456571867794
中度污染,71,0.027286702536510377
重度污染,18,0.006917755572636433
严重污染,3,0.0011529592621060721
