质量等级,count,rate
优,1678,0.6458814472671286
良,784,0.30177059276366436
轻度污染,100,0.03849114703618168
中度污染,25,0.00962278675904542
重度污染,8,0.003079291762894534
严重污染,3,0.0011547344110854503
