metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,46.0,46.0,,46.0,46.0,46.0,46.0,46.0,46.0,,,0.0
当天AQI排名,1,112.0,112.0,,112.0,112.0,112.0,112.0,112.0,112.0,,,0.0
PM2.5,1,26.0,26.0,,26.0,26.0,26.0,26.0,26.0,26.0,,,0.0
PM10,1,48.0,48.0,,48.0,48.0,48.0,48.0,48.0,48.0,,,0.0
So2,1,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,,,0.0
No2,1,35.0,35.0,,35.0,35.0,35.0,35.0,35.0,35.0,,,0.0
Co,1,0.84,0.84,,0.84,0.84,0.84,0.84,0.84,0.84,,,0.0
O3,1,32.0,32.0,,32.0,32.0,32.0,32.0,32.0,32.0,,,0.0
