质量等级,count,rate
良,1435,0.5514988470407379
优,1004,0.3858570330514988
轻度污染,146,0.056110684089162186
中度污染,8,0.0030745580322828594
重度污染,5,0.001921598770176787
严重污染,4,0.0015372790161414297
