metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,99.05149884704073,84.0,56.375986593073186,12.0,37.0,63.0,119.0,211.0,476.0,1.8456596242497307,5.225450699701283,0.0
当天AQI排名,2602,277.25403535741737,295.0,71.842182229473,15.0,126.05000000000001,240.0,333.0,358.0,411.0,-1.1296948689869637,0.8554498802323378,0.0
PM2.5,2602,64.27901614142966,49.0,48.536210394373185,3.0,17.0,32.0,82.75,159.0,470.0,2.244279303071062,8.743830405180528,0.0
PM10,2602,109.99154496541122,94.0,70.40359242408408,3.0,30.0,62.0,139.0,235.94999999999982,976.0,2.329354787292848,13.508748406452415,0.0
So2,2602,15.73597232897771,11.0,13.766124905767251,2.0,5.0,7.0,18.0,46.0,122.0,2.477252726358434,7.657051138843417,0.0
No2,2602,30.62682551883167,28.0,15.383732521381875,5.0,11.0,19.0,40.0,59.0,107.0,0.856781082634618,0.6392235694294301,0.0
Co,2602,0.9023943120676402,0.8,0.40499732221565454,0.25,0.46,0.63,1.08,1.68,3.62,1.8679967500009993,5.403317778297063,0.0
O3,2602,67.11029976940814,65.0,31.770172272116998,1.0,19.0,43.0,89.0,123.0,177.0,0.384566316629619,-0.3032134790679599,0.0
