质量等级,count,rate
良,1627,0.5489203778677463
轻度污染,674,0.22739541160593793
中度污染,242,0.0816464237516869
优,221,0.07456140350877193
重度污染,114,0.038461538461538464
严重污染,86,0.029014844804318488
