质量等级,count,rate
良,1403,0.4634952097786587
优,603,0.199207135777998
轻度污染,479,0.15824248430789561
中度污染,242,0.07994714238519987
严重污染,155,0.05120581433762801
重度污染,145,0.04790221341261976
