metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,62.0,62.0,,62.0,62.0,62.0,62.0,62.0,62.0,,,0.0
当天AQI排名,1,149.0,149.0,,149.0,149.0,149.0,149.0,149.0,149.0,,,0.0
PM2.5,1,28.0,28.0,,28.0,28.0,28.0,28.0,28.0,28.0,,,0.0
PM10,1,75.0,75.0,,75.0,75.0,75.0,75.0,75.0,75.0,,,0.0
So2,1,12.0,12.0,,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0
No2,1,41.0,41.0,,41.0,41.0,41.0,41.0,41.0,41.0,,,0.0
Co,1,0.66,0.66,,0.66,0.66,0.66,0.66,0.66,0.66,,,0.0
O3,1,54.0,54.0,,54.0,54.0,54.0,54.0,54.0,54.0,,,0.0
