质量等级,count,rate
良,1373,0.5276710222905457
轻度污染,488,0.18754803996925443
优,390,0.1498847040737894
中度污染,197,0.07571099154496541
严重污染,78,0.02997694081475788
重度污染,76,0.029208301306687164
