质量等级,count,rate
良,1457,0.5601691657054979
优,867,0.3333333333333333
轻度污染,187,0.0718954248366013
中度污染,59,0.022683583237216455
严重污染,17,0.006535947712418301
重度污染,14,0.005382545174932718
