质量等级,count,rate
良,1627,0.5373183619550859
轻度污染,719,0.23745046235138706
优,336,0.11096433289299867
中度污染,210,0.06935270805812417
重度污染,78,0.025759577278731835
严重污染,58,0.01915455746367239
