质量等级,count,rate
良,1511,0.5286913925822253
优,991,0.3467459762071379
轻度污染,276,0.09657102869139259
中度污染,58,0.020293911826452064
重度污染,16,0.005598320503848845
严重污染,6,0.002099370188943317
