metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,76.0,76.0,,76.0,76.0,76.0,76.0,76.0,76.0,,,0.0
当天AQI排名,1,222.0,222.0,,222.0,222.0,222.0,222.0,222.0,222.0,,,0.0
PM2.5,1,38.0,38.0,,38.0,38.0,38.0,38.0,38.0,38.0,,,0.0
PM10,1,103.0,103.0,,103.0,103.0,103.0,103.0,103.0,103.0,,,0.0
So2,1,17.0,17.0,,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0
No2,1,58.0,58.0,,58.0,58.0,58.0,58.0,58.0,58.0,,,0.0
Co,1,1.14,1.14,,1.14,1.14,1.14,1.14,1.14,1.14,,,0.0
O3,1,43.0,43.0,,43.0,43.0,43.0,43.0,43.0,43.0,,,0.0
