质量等级,count,rate
良,2049,0.6769078295341923
轻度污染,475,0.1569210439378923
优,366,0.12091179385530228
中度污染,76,0.025107367030062767
严重污染,39,0.01288404360753221
重度污染,22,0.00726792203501817
