质量等级,count,rate
良,1634,0.5407015221707479
优,753,0.24917273328921244
轻度污染,451,0.14923891462607544
中度污染,129,0.042686962276637985
重度污染,34,0.011250827266710787
严重污染,21,0.006949040370615486
