质量等级,count,rate
良,1697,0.6521906225980015
优,464,0.17832436587240585
轻度污染,241,0.09262106072252113
中度污染,82,0.03151421983089931
严重污染,80,0.030745580322828592
重度污染,38,0.014604150653343582
