质量等级,count,rate
良,1402,0.5388162951575711
优,536,0.20599538816295157
轻度污染,437,0.1679477325134512
中度污染,160,0.061491160645657184
重度污染,51,0.01960030745580323
严重污染,16,0.006149116064565719
