metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,70.43235972328978,59.0,40.86239036441983,9.0,28.0,45.0,84.0,143.94999999999982,485.0,2.470976599063623,11.165863183310826,0.0
当天AQI排名,2602,195.92044581091469,200.0,94.3633323786825,4.0,46.0,118.0,274.0,343.0,366.0,-0.060523204384988705,-1.0839441586194507,0.0
PM2.5,2602,40.876249039200616,32.0,34.23491314496499,4.0,10.0,19.25,51.0,101.94999999999982,562.0,3.6623165585313657,30.372123080616344,0.0
PM10,2602,75.03612605687933,62.0,50.35669235061686,7.0,25.0,42.0,93.0,166.94999999999982,653.0,2.655946512165341,14.489948989443175,0.0
So2,2602,16.31283627978478,11.0,16.098616589061482,1.0,4.0,7.0,19.0,49.0,143.0,2.5302433290976567,8.265455500743013,0.0
No2,2602,28.54227517294389,26.0,13.429609870467697,4.0,12.0,19.0,36.0,55.0,90.0,1.075323552222972,1.3896386920803856,0.0
Co,2602,0.8142467332820907,0.73,0.3957108435974115,0.01,0.36,0.54,0.98,1.61,3.28,1.5323599218202073,3.4705327064225147,0.0
O3,2602,59.953881629515756,55.0,30.222832976731056,4.0,23.0,37.0,76.0,119.0,183.0,1.0195540722614078,0.9933849694080323,0.0
