质量等级,count,rate
良,1303,0.5007686395080707
优,887,0.340891621829362
轻度污染,301,0.11568024596464259
中度污染,67,0.025749423520368946
重度污染,25,0.009607993850883935
严重污染,19,0.007302075326671791
