质量等级,count,rate
良,1546,0.5105680317040951
优,709,0.23414795244385733
轻度污染,540,0.178335535006605
中度污染,145,0.04788639365918098
重度污染,55,0.018163804491413475
严重污染,33,0.010898282694848084
