metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,31.0,31.0,,31.0,31.0,31.0,31.0,31.0,31.0,,,0.0
当天AQI排名,1,16.0,16.0,,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0
PM2.5,1,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,,,0.0
PM10,1,14.0,14.0,,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0
So2,1,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,0.0
No2,1,11.0,11.0,,11.0,11.0,11.0,11.0,11.0,11.0,,,0.0
Co,1,0.46,0.46,,0.46,0.46,0.46,0.46,0.46,0.46,,,0.0
O3,1,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,,,0.0
