质量等级,count,rate
优,1440,0.47556142668428003
良,1348,0.44517833553500663
轻度污染,193,0.06373844121532364
中度污染,35,0.011558784676354029
重度污染,7,0.002311756935270806
严重污染,5,0.0016512549537648614
