metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2963,46.04049949375633,41.0,24.18590180395343,9.0,19.0,29.0,57.0,93.0,293.0,1.7377800207457452,6.458810532700838,0.0
当天AQI排名,2963,90.25143435707054,68.0,80.9420139087168,1.0,4.0,23.0,136.0,258.0,450.0,1.059442035867335,0.4984194025509159,0.0
PM2.5,2963,26.736753290583867,21.0,19.87381418004643,1.0,7.0,13.0,35.0,66.0,277.0,2.1534411448798845,11.327594740463763,0.0
PM10,2963,45.69254134323321,38.0,27.07527522324522,1.0,16.0,26.0,59.0,100.0,312.0,1.5251152103609076,4.578772462160586,0.0
So2,2963,11.418494768815389,10.0,6.910957413576686,1.0,3.0,6.0,15.0,25.0,42.0,1.0705158499529137,0.9989832093775988,0.0
No2,2963,13.331083361457981,12.0,6.816694346760294,2.0,5.0,8.0,17.0,27.0,44.0,1.1778192086708574,1.5202058744068543,0.0
Co,2963,0.7496051299358758,0.72,0.2154992303910401,0.3,0.45,0.59,0.88,1.13,1.93,0.7808057714761515,0.9884061820089927,0.0
O3,2963,59.58218022274722,55.0,25.033945482887038,3.0,27.0,41.0,75.0,106.0,175.0,0.7929942726186531,0.6791672597524321,0.0
