质量等级,count,rate
优,1203,0.462336664104535
良,1193,0.4584934665641814
轻度污染,169,0.0649500384319754
中度污染,27,0.01037663335895465
重度污染,7,0.002690238278247502
严重污染,3,0.0011529592621060721
