metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3027,111.41559299636604,94.0,61.16136216663959,11.0,46.30000000000001,72.0,134.0,230.0,499.0,1.9248510306413933,5.429837675745789,0.0
当天AQI排名,3027,277.25272547076315,304.0,78.14979106198561,9.0,114.0,237.0,337.5,359.0,584.0,-1.0301929488542376,0.27721736283678133,0.0
PM2.5,3027,72.9613478691774,57.0,53.910308605982706,2.0,19.0,37.0,94.0,173.0,476.0,2.1549661434950997,7.315244407119129,0.0
PM10,3027,133.14172447968286,115.0,80.94020011575208,2.0,44.0,80.0,167.0,272.0,1262.0,2.7160715590472195,19.5477034598484,0.0
So2,3027,25.281136438718203,17.0,24.23597742506846,3.0,5.0,10.0,32.0,72.0,237.0,2.5415286884680763,9.701588412925194,0.0
No2,3027,35.310868847043274,32.0,16.45399033334864,5.0,14.300000000000011,23.0,45.0,66.0,120.0,0.9581086091482245,1.0381178251403185,0.0
Co,3027,1.198850346878097,1.11,0.6126827658601167,0.13,0.47,0.74,1.49,2.33,6.84,1.6323274345869745,5.5262335371122795,0.0
O3,3027,71.29666336306575,68.0,35.722481754166886,5.0,20.0,42.0,96.0,134.0,242.0,0.4646495881792629,-0.21160659135441318,0.0
