质量等级,count,rate
良,1979,0.6535667107001321
优,612,0.202113606340819
轻度污染,342,0.11294583883751651
中度污染,64,0.021136063408190225
重度污染,16,0.005284015852047556
严重污染,15,0.004953764861294584
