质量等级,count,rate
良,1928,0.6369342583415923
优,612,0.20218037661050545
轻度污染,401,0.13247439709283118
中度污染,45,0.014866204162537165
严重污染,29,0.00958044268252395
重度污染,12,0.003964321110009911
