metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2601,70.00499807766244,61.0,40.5495657523224,13.0,25.0,44.0,83.0,148.0,373.0,1.9659844233709458,6.023755407351105,0.0
当天AQI排名,2601,196.27066512879662,201.0,93.70551960540503,1.0,31.0,126.0,270.0,344.0,674.0,-0.12058207117807758,-0.6521455477717009,0.0
PM2.5,2601,46.946174548250674,39.0,34.33122857621904,2.0,11.0,23.0,60.0,112.0,323.0,2.042992265576936,6.888124325263787,0.0
PM10,2601,72.69742406766628,63.0,44.9206089106156,9.0,21.0,41.0,93.0,155.0,414.0,1.7288530896359124,5.305983193770402,0.0
So2,2601,9.809688581314878,9.0,4.0484942997722975,3.0,5.0,7.0,12.0,17.0,68.0,2.753794573063193,22.123950125364065,0.0
No2,2601,36.4563629373318,36.0,10.6097432940994,9.0,20.0,29.0,43.0,55.0,90.0,0.4217537984252888,0.46057391563577355,0.0
Co,2601,0.8989388696655134,0.81,0.40428572877658664,0.24,0.45,0.62,1.06,1.68,3.66,1.8247077623009544,5.402642909179352,0.0
O3,2601,44.14686658977316,42.0,19.367557101053777,3.0,16.0,30.0,56.0,80.0,116.0,0.6377900666720513,0.35876735747346933,0.0
