质量等级,count,rate
良,1735,0.585357624831309
优,702,0.23684210526315788
轻度污染,397,0.13394062078272603
中度污染,87,0.029352226720647773
重度污染,28,0.009446693657219974
严重污染,15,0.005060728744939271
