质量等级,count,rate
良,1529,0.5158569500674763
优,890,0.30026990553306343
轻度污染,381,0.12854251012145748
中度污染,117,0.039473684210526314
重度污染,37,0.012483130904183536
严重污染,10,0.0033738191632928477
