质量等级,count,rate
良,1478,0.48811096433289297
优,1132,0.37384412153236457
轻度污染,322,0.10634081902245707
中度污染,65,0.021466314398943198
重度污染,18,0.0059445178335535
严重污染,13,0.0042932628797886395
