metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2963,77.31049611879851,64.0,54.5534147909309,20.0,36.0,52.0,81.5,165.0,500.0,4.0026072506915975,20.71804194591197,0.0
当天AQI排名,2963,194.26628417144786,188.0,98.67435461424488,1.0,41.0,114.0,274.0,358.0,367.0,0.08487118768417067,-1.0626729280781793,0.0
PM2.5,2963,29.036787040161997,22.0,36.09578650733247,5.0,9.0,15.0,32.0,63.0,837.0,10.657813597920862,171.5277337695584,0.0
PM10,2963,99.95545055686804,69.0,123.28006208133175,12.0,30.0,47.5,105.0,262.9000000000001,2039.0,6.756476902796794,69.4104777384041,0.0
So2,2963,17.834964562942965,14.0,13.777535778360258,1.0,4.0,9.0,22.0,44.0,118.0,2.2257729827891004,7.4573737283813095,0.0
No2,2963,23.58994262571718,23.0,8.835750463655673,4.0,11.0,17.0,29.0,40.0,70.0,0.6264383678556685,0.30399799375943326,0.0
Co,2963,0.6288423894701315,0.58,0.25294025830766637,0.2,0.34,0.46,0.73,1.07,2.81,2.063741756200752,8.087148576661756,0.0
O3,2963,79.03476206547418,78.0,22.87766115629376,22.0,43.0,62.0,96.0,117.0,159.0,0.17371386603168162,-0.4300906163557947,0.0
