质量等级,count,rate
良,1535,0.5076058201058201
优,1094,0.36177248677248675
轻度污染,306,0.10119047619047619
中度污染,63,0.020833333333333332
重度污染,15,0.00496031746031746
严重污染,11,0.0036375661375661374
