metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,153.0,153.0,,153.0,153.0,153.0,153.0,153.0,153.0,,,0.0
当天AQI排名,1,333.0,333.0,,333.0,333.0,333.0,333.0,333.0,333.0,,,0.0
PM2.5,1,60.0,60.0,,60.0,60.0,60.0,60.0,60.0,60.0,,,0.0
PM10,1,257.0,257.0,,257.0,257.0,257.0,257.0,257.0,257.0,,,0.0
So2,1,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,,,0.0
No2,1,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,,,0.0
Co,1,2.62,2.62,,2.62,2.62,2.62,2.62,2.62,2.62,,,0.0
O3,1,62.0,62.0,,62.0,62.0,62.0,62.0,62.0,62.0,,,0.0
