metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,42.0,42.0,,42.0,42.0,42.0,42.0,42.0,42.0,,,0.0
当天AQI排名,1,49.0,49.0,,49.0,49.0,49.0,49.0,49.0,49.0,,,0.0
PM2.5,1,20.0,20.0,,20.0,20.0,20.0,20.0,20.0,20.0,,,0.0
PM10,1,42.0,42.0,,42.0,42.0,42.0,42.0,42.0,42.0,,,0.0
So2,1,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,0.0
No2,1,22.0,22.0,,22.0,22.0,22.0,22.0,22.0,22.0,,,0.0
Co,1,1.06,1.06,,1.06,1.06,1.06,1.06,1.06,1.06,,,0.0
O3,1,62.0,62.0,,62.0,62.0,62.0,62.0,62.0,62.0,,,0.0
