质量等级,count,rate
优,1563,0.5161822985468957
良,1228,0.40554821664464996
轻度污染,181,0.05977542932628798
中度污染,43,0.014200792602377808
重度污染,12,0.003963011889035667
严重污染,1,0.00033025099075297226
