质量等级,count,rate
良,1193,0.4586697424067666
优,1126,0.4329104190695886
轻度污染,216,0.08304498269896193
中度污染,45,0.01730103806228374
重度污染,14,0.005382545174932718
严重污染,7,0.002691272587466359
