质量等级,count,rate
良,1319,0.5069177555726364
优,1053,0.4046887009992314
轻度污染,192,0.07378939277478862
中度污染,34,0.013066871637202153
重度污染,3,0.0011529592621060721
严重污染,1,0.0003843197540353574
